key_id,player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link,full_name
178,P-06706,Al-Deayea,Mohamed,1972-08-02,1,0,0,0,4,"1994, 1998, 2002, 2006",https://en.wikipedia.org/wiki/Mohamed_Al-Deayea,Mohamed Al-Deayea
179,P-08329,Al-Dokhi,Ahmed,1976-10-25,0,1,0,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Ahmed_Dokhi,Ahmed Al-Dokhi
180,P-07685,Al-Dosari,Abdullah,1969-11-01,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Abdullah_Al-Dosari,Abdullah Al-Dosari
181,P-09431,Al-Dosari,Khamis,1973-09-08,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Khamis_Al-Dosari,Khamis Al-Dosari
182,P-03185,Al-Dosari,Obeid,1975-10-02,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Obeid_Al-Dosari,Obeid Al-Dosari
183,P-09062,Al-Faraj,Salman,1989-08-01,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Salman_Al-Faraj,Salman Al-Faraj
184,P-02321,Al-Ghamdi,Omar,1979-04-11,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Omar_Al-Ghamdi,Omar Al-Ghamdi
185,P-09855,Al-Ghanim,Nassir,1961-04-04,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Nassir_Al-Ghanim,Nassir Al-Ghanim
186,P-04594,Al-Ghannam,Sultan,1994-05-06,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Sultan_Al-Ghannam,Sultan Al-Ghannam
187,P-04171,Al-Ghesheyan,Fahad,1973-08-01,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Fahad_Al-Ghesheyan,Fahad Al-Ghesheyan
188,P-03897,Al-Haddad,Abdulrahman,1966-03-23,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Abdulrahman_Al-Haddad,Abdulrahman Al-Haddad
189,P-04647,Al-Haddad,Muayad,1960-01-01,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Muayad_Al-Haddad,Muayad Al-Haddad
190,P-07271,Al-Hadhrami,Naif,2001-07-18,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Naif_Al-Hadhrami,Naif Al-Hadhrami
191,P-04633,Al-Hajri,Salem,1996-04-10,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Salem_Al-Hajri,Salem Al-Hajri
192,P-04966,Al-Harbi,Ibrahim,1975-07-10,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Ibrahim_Al-Harbi,Ibrahim Al-Harbi
193,P-03915,Al-Harbi,Mansoor,1987-10-19,0,1,0,0,1,2018,"https://en.wikipedia.org/wiki/Mansoor_Al-Harbi_(footballer,_born_1987)",Mansoor Al-Harbi
194,P-04197,Al-Harthi,Mohsin,1976-07-17,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Mohsin_al-Harthi,Mohsin Al-Harthi
195,P-01348,Al-Harthi,Saad,1984-02-03,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Saad_Al-Harthi,Saad Al-Harthi
196,P-01097,Al-Hashash,Sami,1959-09-15,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Sami_Al-Hashash,Sami Al-Hashash
197,P-07551,Al-Hassan,Ali,1997-03-04,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Ali_Al-Hassan,Ali Al-Hassan
198,P-08301,Al-Haydos,Hassan,1990-12-11,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Hassan_Al-Haydos,Hassan Al-Haydos
199,P-05167,Al-Helwah,Ibrahim,1972-08-18,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Ibrahim_Al-Helwah,Ibrahim Al-Helwah
200,P-04355,Al-Houti,Saad,1954-05-24,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Saad_Al-Houti,Saad Al-Houti
201,P-04627,Al-Jaber,Sami,1972-12-11,0,0,0,1,4,"1994, 1998, 2002, 2006",https://en.wikipedia.org/wiki/Sami_Al-Jaber,Sami Al-Jaber
202,P-09541,Al-Jahani,Mohammed,1974-09-28,0,1,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Mohammed_Al-Jahani,Mohammed Al-Jahani
203,P-03813,Al-Janoubi,Abdulaziz,1974-07-21,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Abdulaziz_Al-Janoubi,Abdulaziz Al-Janoubi
204,P-05123,Al-Jasem,Waleed,1959-11-18,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Waleed_Al-Jasem,Waleed Al-Jasem
205,P-01274,Al-Jassim,Taisir,1984-07-25,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Taisir_Al-Jassim,Taisir Al-Jassim
206,P-07748,Al-Jumaan,Abdullah,1977-11-10,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Abdullah_Al-Jumaan,Abdullah Al-Jumaan
207,P-01401,Al-Khaibari,Abdullah,1996-08-16,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Abdullah_Al-Khaibari,Abdullah Al-Khaibari
208,P-05764,Al-Khaibri,Abdulmalek,1986-03-13,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Abdulmalek_Al-Khaibri,Abdulmalek Al-Khaibri
209,P-06615,Al-Khathran,Abdulaziz,1973-07-31,0,1,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Abdulaziz_Khathran,Abdulaziz Al-Khathran
210,P-03286,Al-Khilaiwi,Mohammed,1971-08-21,0,1,0,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Mohammed_Al-Khilaiwi,Mohammed Al-Khilaiwi
211,P-00853,Al-Khojali,Mohammed,1973-01-15,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Mohammed_Al-Khojali,Mohammed Al-Khojali
212,P-09688,Al-Malki,Abdulellah,1994-10-11,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Abdulellah_Al-Malki,Abdulellah Al-Malki
213,P-09009,Al-Mayouf,Abdullah,1987-01-23,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Abdullah_Al-Mayouf,Abdullah Al-Mayouf
214,P-06441,Al-Mehallel,Fahad,1970-11-11,0,0,0,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Fahad_Al-Mehallel,Fahad Al-Mehallel
215,P-08876,Al-Mogahwi,Housain,1988-03-24,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Housain_Al-Mogahwi,Housain Al-Mogahwi
216,P-05257,Al-Montashari,Hamad,1982-06-22,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Hamad_Al-Montashari,Hamad Al-Montashari
217,P-00954,Al-Mosailem,Yasser,1984-02-27,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Yasser_Al-Mosailem,Yasser Al-Mosailem
218,P-06507,Al-Muwallad,Fahad,1994-09-14,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Fahad_Al-Muwallad,Fahad Al-Muwallad
219,P-03389,Al-Muwallid,Khalid,1971-11-23,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Khaled_Al-Muwallid,Khalid Al-Muwallid
220,P-05305,Al-Najei,Sami,1997-02-07,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Sami_Al-Najei,Sami Al-Najei
221,P-03646,Al-Owairan,Saeed,1967-08-19,0,0,1,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Saeed_Al-Owairan,Saeed Al-Owairan
222,P-02114,Al-Owais,Mohammed,1991-10-10,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Mohammed_Al-Owais,Mohammed Al-Owais
223,P-00884,Al-Qabendi,Jamal,1959-04-07,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jamal_Al-Qabendi,Jamal Al-Qabendi
224,P-08108,Al-Qadi,Naif,1979-04-03,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Naif_Al-Qadi,Naif Al-Qadi
225,P-00592,Al-Qahtani,Yasser,1982-10-10,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Yasser_Al-Qahtani,Yasser Al-Qahtani
226,P-04941,Al-Rawi,Bassam,1997-12-16,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Bassam_Al-Rawi,Bassam Al-Rawi
227,P-07145,Al-Rubaie,Mohammed,1997-08-14,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Mohammed_Al-Rubaie,Mohammed Al-Rubaie
228,P-01482,Al-Sadiq,Hussein,1973-10-15,1,0,0,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Hussein_Al-Sadiq,Hussein Al-Sadiq
229,P-00767,Al-Sahlawi,Mohammad,1987-01-10,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Mohammad_Al-Sahlawi,Mohammad Al-Sahlawi
230,P-02251,Al-Shahrani,Ibrahim,1974-07-21,0,0,1,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Ibrahim_Al-Shahrani,Ibrahim Al-Shahrani
231,P-04495,Al-Shahrani,Yasser,1992-05-25,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Yasser_Al-Shahrani,Yasser Al-Shahrani
232,P-04255,Al-Shalhoub,Mohammad,1980-12-08,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Mohammad_Al-Shalhoub,Mohammad Al-Shalhoub
233,P-03131,Al-Sheeb,Saad,1990-02-19,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Saad_Al-Sheeb,Saad Al-Sheeb
234,P-03550,Al-Shehri,Fouzi,1980-05-15,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Fouzi_Al-Shehri,Fouzi Al-Shehri
235,P-05623,Al-Shehri,Saleh,1993-11-01,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Saleh_Al-Shehri,Saleh Al-Shehri
236,P-01982,Al-Shehri,Yahya,1990-06-26,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Yahya_Al-Shehri,Yahya Al-Shehri
237,P-04824,Al-Shemmari,Hamoud,1960-09-26,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Hamoud_Al-Shemmari,Hamoud Al-Shemmari
238,P-04505,Al-Suwayed,Yussef,1958-09-20,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Yussef_Al-Suwayed,Yussef Al-Suwayed
239,P-04890,Al-Taifi,Yassir,1971-05-10,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Yassir_Al-Taifi,Yassir Al-Taifi
240,P-01019,Al-Talyani,Adnan,1964-10-30,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Adnan_Al_Talyani,Adnan Al-Talyani
241,P-04802,Al-Tambakti,Hassan,1999-02-09,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Hassan_Al-Tambakti,Hassan Al-Tambakti
242,P-02720,Al-Tarabulsi,Ahmed,1947-03-22,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Ahmed_Al-Tarabulsi,Ahmed Al-Tarabulsi
243,P-06650,Al-Temyat,Nawaf,1976-06-28,0,0,1,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Nawaf_Al-Temyat,Nawaf Al-Temyat
244,P-06725,Al-Thagafi,Mansour,1979-01-14,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Mansour_Al-Thagafi,Mansour Al-Thagafi
245,P-02831,Al-Thunayan,Yousuf,1963-11-18,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Yousuf_Al-Thunayan,Yousuf Al-Thunayan
246,P-07491,Al-Waked,Abdullah,1975-09-29,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Abdullah_Al-Waked,Abdullah Al-Waked
247,P-08583,Al-Yami,Al Hasan,1972-08-21,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Al_Hasan_Al-Yami,Al Hasan Al-Yami
248,P-06415,Alaaeldin,Ahmed,1993-01-31,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Ahmed_Alaaeldin,Ahmed Alaaeldin
249,P-08137,Aladzhov,Stefan,1947-10-18,0,1,0,0,2,"1970, 1974",https://en.wikipedia.org/wiki/Stefan_Aladzhov,Stefan Aladzhov
250,P-01256,Alaoui,Ahmed,1949-01-01,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Ahmed_Alaoui,Ahmed Alaoui
251,P-00850,Alaoui,Zakaria,1966-06-17,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Zakaria_Alaoui,Zakaria Alaoui
252,P-01561,Alba,Jordi,1989-03-21,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Jordi_Alba,Jordi Alba
253,P-09284,Albarracín,Ernesto,1907-09-25,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Ernesto_Albarrac%C3%ADn,Ernesto Albarracín
254,P-05607,Albelda,David,1977-09-01,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/David_Albelda,David Albelda
255,P-09166,Albert,Flórián,1941-09-15,0,0,1,1,2,"1962, 1966","https://en.wikipedia.org/wiki/Fl%C3%B3ri%C3%A1n_Albert,_Sr.",Flórián Albert
256,P-04113,Albert,Philippe,1967-08-10,0,1,0,0,2,"1990, 1994",https://en.wikipedia.org/wiki/Philippe_Albert,Philippe Albert
257,P-04376,Albertini,Demetrio,1971-08-23,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Demetrio_Albertini,Demetrio Albertini
258,P-04742,Alberto,Carlos,1944-07-17,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Carlos_Alberto_Torres,Carlos Alberto
259,P-08255,Alberto,Julio,1958-10-07,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Julio_Alberto,Julio Alberto
260,P-00800,Albertosi,Enrico,1939-11-02,1,0,0,0,4,"1962, 1966, 1970, 1974",https://en.wikipedia.org/wiki/Enrico_Albertosi,Enrico Albertosi
261,P-02614,Albiol,Raúl,1985-09-04,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Ra%C3%BAl_Albiol,Raúl Albiol
262,P-07998,Albiston,Arthur,1957-07-14,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Arthur_Albiston,Arthur Albiston
263,P-00924,Albornoz,Miiko,1990-11-30,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Miiko_Albornoz,Miiko Albornoz
264,P-02131,Alborta,Mario,1910-09-19,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Mario_Alborta,Mario Alborta
265,P-09022,Albrecht,Ernst,1907-11-12,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Ernst_Albrecht_(footballer),Ernst Albrecht
266,P-08054,Albrecht,Milan,1950-07-16,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Milan_Albrecht,Milan Albrecht
267,P-00891,Albrecht,Rafael,1941-08-23,0,1,1,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Rafael_Albrecht,Rafael Albrecht
268,P-08758,Albright,Chris,1979-01-14,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Chris_Albright,Chris Albright
269,P-02180,Albu,Gheorghe,1909-09-12,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Gheorghe_Albu,Gheorghe Albu
270,P-02449,Alcaraz,Antolín,1982-07-30,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Antol%C3%ADn_Alcaraz,Antolín Alcaraz
271,P-07772,Alcaraz,Francisco,1960-10-04,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Francisco_Alcaraz_(footballer),Francisco Alcaraz
272,P-06606,Alcazar,Joseph,1911-06-15,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Joseph_Alcazar,Joseph Alcazar
273,P-00279,Alcindo,not applicable,1945-12-16,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Alcindo_Martha_de_Freitas,not applicable Alcindo
274,P-04759,Aldair,not applicable,1965-11-30,0,1,0,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Aldair,not applicable Aldair
275,P-03378,Alderweireld,Toby,1989-03-02,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Toby_Alderweireld,Toby Alderweireld
276,P-01464,Aldridge,John,1958-09-18,0,0,0,1,2,"1990, 1994",https://en.wikipedia.org/wiki/John_Aldridge,John Aldridge
277,P-05555,Aleinikov,Sergei,1961-11-07,0,0,1,0,2,"1986, 1990",https://en.wikipedia.org/wiki/Sergei_Aleinikov,Sergei Aleinikov
278,P-01424,Alejandrez,Juan Manuel,1944-05-17,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Juan_Manuel_Alejandrez,Juan Manuel Alejandrez
279,P-02391,Aleksandrov,Petar,1962-12-07,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Petar_Aleksandrov,Petar Aleksandrov
280,P-06253,Alemão,not applicable,1961-11-22,0,0,1,0,2,"1986, 1990","https://en.wikipedia.org/wiki/Alem%C3%A3o_(footballer,_born_1961)",not applicable Alemão
281,P-09375,Alenemeh,Ahmad,1982-10-10,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Ahmad_Alenemeh,Ahmad Alenemeh
282,P-08292,Alenichev,Dmitri,1972-10-20,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Dmitri_Alenichev,Dmitri Alenichev
283,P-04062,Alexander-Arnold,Trent,1998-10-07,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Trent_Alexander-Arnold,Trent Alexander-Arnold
284,P-09528,Alexandersson,Niclas,1971-12-29,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Niclas_Alexandersson,Niclas Alexandersson
285,P-01092,Alexandris,Alexis,1968-10-21,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Alexis_Alexandris,Alexis Alexandris
286,P-01877,Alexanko,José Ramón,1956-05-19,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jos%C3%A9_Ram%C3%B3n_Alexanko,José Ramón Alexanko
287,P-02073,Alexiou,Alexis,1963-09-08,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Alexandros_Alexiou,Alexis Alexiou
288,P-00683,Alexoudis,Alexis,1972-06-20,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Alexis_Alexoudis,Alexis Alexoudis
289,P-09113,Alfaro,Mauricio,1956-02-13,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Mauricio_Alfaro,Mauricio Alfaro
290,P-03459,Alfaro,Wardy,1977-12-31,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Wardy_Alfaro,Wardy Alfaro
291,P-03126,Alfonso,not applicable,1972-09-26,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Alfonso_P%C3%A9rez,not applicable Alfonso
292,P-03614,Alfredo,not applicable,1920-01-01,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Alfredo_Ramos_dos_Santos,not applicable Alfredo
293,P-00681,Alfredo,not applicable,1924-10-27,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/Alfredo_Ramos_(Brazilian_footballer),not applicable Alfredo
294,P-05410,Alfredo,not applicable,1946-10-18,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Alfredo_Mostarda_Filho,not applicable Alfredo
295,P-01491,Algarañaz,Víctor Celestino,1926-04-06,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/V%C3%ADctor_Celestino_Algara%C3%B1az,Víctor Celestino Algarañaz
296,P-09301,Ali,Almoez,1996-08-19,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Almoez_Ali,Almoez Ali
297,P-08523,Ali,Jamal,1956-02-02,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Jamal_Ali,Jamal Ali
298,P-09951,Alisson,not applicable,1992-10-02,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Alisson,not applicable Alisson
299,P-01676,Alkorta,Rafael,1968-09-16,0,1,0,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Rafael_Alkorta,Rafael Alkorta
300,P-00125,Allahverdi,Javad,1954-07-16,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Javad_Allahverdi,Javad Allahverdi
301,P-04646,Allan,Thomson,1946-10-05,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Thomson_Allan,Thomson Allan
302,P-09156,Allawi,Karim,1960-04-01,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Karim_Allawi,Karim Allawi
303,P-08414,Allawi,Khalil,1958-09-06,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Khalil_Allawi,Khalil Allawi
304,P-05913,Allbäck,Marcus,1973-07-05,0,0,0,1,2,"2002, 2006",https://en.wikipedia.org/wiki/Marcus_Allb%C3%A4ck,Marcus Allbäck
305,P-09946,Allchurch,Ivor,1929-10-16,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Ivor_Allchurch,Ivor Allchurch
306,P-08432,Allchurch,Len,1933-09-12,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Len_Allchurch,Len Allchurch
307,P-06155,Allemandi,Luigi,1903-11-18,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Luigi_Allemandi,Luigi Allemandi
308,P-09294,Allemann,Anton,1936-01-06,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Anton_Allemann,Anton Allemann
309,P-02161,Allemann,Willy,1942-06-10,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Willy_Allemann,Willy Allemann
310,P-04875,Allen,Joe,1990-03-14,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Joe_Allen,Joe Allen
311,P-00195,Allgöwer,Karl,1957-01-05,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Karl_Allg%C3%B6wer,Karl Allgöwer
312,P-03989,Alli,Dele,1996-04-11,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Dele_Alli,Dele Alli
313,P-00351,Allofs,Klaus,1956-12-05,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Klaus_Allofs,Klaus Allofs
314,P-03811,Allofs,Thomas,1959-11-17,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Thomas_Allofs,Thomas Allofs
315,P-00932,Almada,Thiago,2001-04-26,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Thiago_Almada,Thiago Almada
316,P-07844,Almeida,André,1990-09-10,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Andr%C3%A9_Almeida,André Almeida
317,P-03301,Almeida,Hugo,1984-05-23,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Hugo_Almeida,Hugo Almeida
318,P-04100,Almeida,not applicable,1910-12-02,0,0,0,1,1,1934,"https://en.wikipedia.org/wiki/Bahia_(footballer,_born_1910)",not applicable Almeida
319,P-02032,Almeyda,Matías,1973-12-21,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Mat%C3%ADas_Almeyda,Matías Almeyda
320,P-02163,Almgren,Erik,1908-01-28,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Erik_Almgren,Erik Almgren
321,P-08578,Almirón,Sergio,1958-11-18,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Sergio_Omar_Almir%C3%B3n,Sergio Almirón
322,P-01986,Almond,Bobby,1951-04-16,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Bobby_Almond,Bobby Almond
323,P-05692,Alnoudji,Nicolas,1979-12-09,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Nicolas_Alnoudji,Nicolas Alnoudji
324,P-00232,Aloisi,John,1976-02-05,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/John_Aloisi,John Aloisi
325,P-06266,Alonso,Faustino,1961-02-15,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Faustino_Alonso,Faustino Alonso
326,P-00132,Alonso,Gabriel,1923-11-09,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Gabriel_Alonso,Gabriel Alonso
327,P-07746,Alonso,Norberto,1953-01-04,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Norberto_Alonso,Norberto Alonso
328,P-04829,Alonso,Periko,1953-02-01,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Alonso,Periko Alonso
329,P-05449,Alonso,Xabi,1981-11-25,0,0,1,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Xabi_Alonso,Xabi Alonso
330,P-01059,Alonzo,Juan,1911-06-24,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Juan_Alonzo,Juan Alonzo
331,P-06431,Alston,Adrian,1949-02-06,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Adrian_Alston,Adrian Alston
332,P-01512,Altafini,José,1938-07-24,0,0,0,1,2,"1958, 1962",https://en.wikipedia.org/wiki/Jos%C3%A9_Altafini,José Altafini
333,P-07069,Altair,not applicable,1938-01-21,0,1,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Altair_Gomes_de_Figueiredo,not applicable Altair
334,P-06245,Altidore,Jozy,1989-11-06,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Jozy_Altidore,Jozy Altidore
335,P-04832,Altobelli,Alessandro,1955-11-28,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Alessandro_Altobelli,Alessandro Altobelli
336,P-09396,Alvarado,Esteban,1989-04-28,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Esteban_Alvarado,Esteban Alvarado
337,P-09194,Alvarado,Roberto,1998-09-07,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Roberto_Alvarado,Roberto Alvarado
338,P-02197,Alvarenga,Guido,1970-08-24,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Guido_Alvarenga,Guido Alvarenga
339,P-07312,Álvarez,Édgar,1980-01-09,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/%C3%89dgar_%C3%81lvarez,Édgar Álvarez
340,P-06622,Álvarez,Edson,1997-10-24,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Edson_%C3%81lvarez,Edson Álvarez
341,P-08187,Álvarez,Eliseo,1940-08-09,0,1,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Eliseo_%C3%81lvarez,Eliseo Álvarez
342,P-02769,Álvarez,Emilio,1939-02-10,0,1,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Emilio_%C3%81lvarez_(Uruguayan_footballer),Emilio Álvarez
343,P-05731,Álvarez,Julián,2000-01-31,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Juli%C3%A1n_%C3%81lvarez_(footballer),Julián Álvarez
344,P-04478,Álvarez,Kevin,1999-01-15,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Kevin_%C3%81lvarez_(footballer,_born_1999)",Kevin Álvarez
345,P-07020,Álvarez,Leonel,1965-07-29,0,0,1,0,2,"1990, 1994","https://en.wikipedia.org/wiki/Leonel_%C3%81lvarez_(footballer,_born_1965)",Leonel Álvarez
346,P-00939,Álvarez,Ricky,1988-04-12,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Ricky_%C3%81lvarez,Ricky Álvarez
347,P-03956,Álvarez Balanta,Éder,1993-02-28,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/%C3%89der_%C3%81lvarez_Balanta,Éder Álvarez Balanta
348,P-05135,Álvarez Jiménez,Manuel,1928-05-23,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Manuel_%C3%81lvarez_Jim%C3%A9nez,Manuel Álvarez Jiménez
